b,g,r,clase
44,115,133,2
33,102,121,2
21,90,109,2
28,98,117,2
15,84,103,2
14,81,100,2
25,85,106,2
24,80,102,2
27,83,105,2
39,96,118,2
25,82,105,2
29,89,112,2
37,99,122,2
36,102,123,2
21,88,109,2
1,70,88,2
15,86,103,2
22,94,108,2
36,109,119,2
35,109,117,2
14,89,93,2
10,85,86,2
3,77,76,2
0,65,62,2
6,75,72,2
13,86,85,2
9,79,81,2
15,83,89,2
14,82,88,2
13,80,86,2
24,91,97,2
45,110,117,2
53,118,124,2
38,103,109,2
38,103,109,2
42,107,113,2
42,108,115,2
46,113,120,2
47,115,121,2
37,105,111,2
26,97,103,2
20,92,98,2
12,84,89,2
11,83,89,2
24,96,101,2
23,91,97,2
25,92,98,2
38,106,112,2
51,119,125,2
44,115,119,2
24,96,99,2
31,104,106,2
15,90,90,2
10,86,86,2
16,94,94,2
4,85,83,2
9,92,87,2
4,87,81,2
5,90,84,2
5,94,86,2
9,100,90,2
26,119,110,2
30,122,111,2
13,101,90,2
6,110,99,2
30,154,143,2
48,176,165,2
30,157,145,2
12,138,123,2
10,137,121,2
15,140,123,2
8,124,105,2
0,103,84,2
2,115,95,2
34,148,128,2
40,151,132,2
36,142,124,2
35,137,119,2
21,116,101,2
12,95,83,2
12,98,88,2
27,116,106,2
32,118,108,2
28,109,103,2
33,110,108,2
21,101,98,2
16,96,93,2
23,109,103,2
28,119,112,2
28,123,115,2
38,139,128,2
43,150,138,2
15,124,111,2
0,110,96,2
0,116,103,2
0,117,105,2
5,126,115,2
11,135,125,2
26,149,142,2
33,155,151,2
21,142,139,2
8,129,126,2
17,138,135,2
27,150,143,2
27,152,140,2
22,144,132,2
23,143,129,2
31,149,133,2
36,153,135,2
23,144,123,2
7,133,109,2
9,138,111,2
22,152,123,2
28,157,128,2
31,158,128,2
32,151,123,2
33,139,113,2
45,134,111,2
76,144,126,2
120,171,155,2
166,198,187,2
200,218,208,2
107,127,143,2
0,31,62,2
4,43,71,2
13,51,79,2
29,68,96,2
48,89,117,2
55,99,126,2
25,69,95,2
3,45,72,2
37,81,108,2
47,92,119,2
48,92,120,2
37,80,107,2
25,65,93,2
24,63,91,2
20,58,87,2
25,62,90,2
29,64,93,2
21,56,83,2
13,48,72,2
19,55,73,2
34,71,87,2
24,62,79,2
23,64,82,2
34,77,95,2
37,81,100,2
32,79,98,2
22,70,90,2
14,65,85,2
22,72,94,2
31,83,106,2
31,82,106,2
26,77,103,2
30,81,107,2
27,76,104,2
34,82,110,2
38,85,114,2
33,79,110,2
34,80,111,2
28,72,103,2
61,105,134,2
60,103,131,2
38,82,108,2
66,112,137,2
93,140,163,2
95,144,165,2
79,128,149,2
59,108,129,2
38,87,108,2
17,66,87,2
3,54,75,2
11,62,85,2
32,84,110,2
37,89,117,2
25,75,106,2
30,81,114,2
64,116,151,2
55,109,142,2
50,104,135,2
57,112,142,2
40,95,124,2
24,79,106,2
38,91,116,2
37,89,113,2
37,87,110,2
34,83,105,2
22,67,89,2
30,76,97,2
55,102,122,2
65,112,131,2
56,103,123,2
41,87,109,2
27,75,95,2
25,73,96,2
38,87,110,2
49,98,124,2
51,101,127,2
50,98,117,2
44,92,103,2
43,92,97,2
48,100,102,2
29,83,86,2
7,64,66,2
16,76,78,2
30,93,94,2
22,88,91,2
12,75,77,2
11,77,80,2
16,89,95,2
19,94,102,2
22,97,105,2
26,99,112,2
41,113,129,2
48,118,139,2
35,104,126,2
23,90,114,2
25,92,114,2
28,95,108,2
27,94,102,2
27,89,97,2
29,87,96,2
38,93,102,2
45,96,107,2
24,73,85,2
36,86,99,2
49,101,114,2
38,93,107,2
50,108,123,2
38,98,114,2
56,119,136,2
63,126,144,2
47,109,128,2
52,110,130,2
65,119,141,2
69,118,141,2
70,117,143,2
93,140,169,2
80,129,162,2
27,75,109,2
32,81,113,2
27,77,107,2
38,87,116,2
49,96,123,2
38,87,111,2
35,85,107,2
46,95,117,2
50,96,118,2
37,83,105,2
25,69,93,2
19,61,87,2
8,48,77,2
3,37,68,2
24,59,93,2
33,69,104,2
17,52,88,2
19,57,93,2
48,91,125,2
53,100,133,2
32,81,112,2
18,68,99,2
49,100,132,2
81,134,165,2
45,100,130,2
33,88,116,2
21,78,105,2
22,79,107,2
41,96,124,2
38,94,120,2
22,78,105,2
37,92,119,2
51,105,130,2
51,103,128,2
49,100,124,2
47,97,122,2
49,98,121,2
34,83,104,2
16,65,84,2
39,87,106,2
71,122,143,2
50,102,124,2
27,78,102,2
3,55,80,2
18,71,98,2
41,93,122,2
28,81,111,2
28,82,113,2
24,77,108,2
25,80,109,2
23,78,107,2
12,67,96,2
9,64,91,2
18,73,99,2
36,92,117,2
58,115,138,2
65,122,142,2
44,103,120,2
21,83,96,2
26,89,101,2
8,69,82,2
7,68,81,2
31,97,110,2
48,115,129,2
49,115,129,2
22,86,100,2
21,87,102,2
56,123,139,2
56,123,138,2
25,88,103,2
29,91,106,2
23,84,99,2
15,75,90,2
13,69,86,2
31,87,104,2
51,112,131,2
17,87,107,2
22,98,118,2
37,112,133,2
25,100,121,2
15,89,110,2
22,95,117,2
17,89,111,2
8,79,101,2
14,84,106,2
16,85,107,2
7,76,98,2
15,83,105,2
37,105,127,2
48,115,137,2
36,101,124,2
20,85,108,2
13,78,101,2
8,73,96,2
24,86,109,2
43,100,126,2
41,94,122,2
37,89,117,2
42,96,124,2
29,85,113,2
27,84,112,2
41,99,127,2
45,108,133,2
25,91,114,2
5,73,95,2
23,91,112,2
40,109,126,2
46,116,130,2
29,99,109,2
5,76,83,2
14,86,90,2
28,101,102,2
17,87,86,2
10,79,78,2
15,85,87,2
15,82,89,2
17,83,94,2
16,83,94,2
24,91,102,2
19,84,95,2
18,81,92,2
40,104,115,2
44,108,119,2
31,95,106,2
16,74,85,2
23,84,95,2
52,119,130,2
58,125,136,2
37,104,115,2
25,92,103,2
34,103,113,2
37,104,115,2
23,91,102,2
23,90,101,2
33,97,109,2
43,106,118,2
62,125,137,2
63,128,139,2
33,101,110,2
19,86,95,2
33,102,109,2
24,96,101,2
13,86,89,2
16,90,93,2
17,95,95,2
23,103,100,2
8,90,85,2
7,90,85,2
8,95,88,2
10,99,90,2
21,111,102,2
15,106,95,2
1,83,72,2
0,98,87,2
13,135,124,2
20,145,135,2
13,138,127,2
3,127,113,2
23,145,131,2
21,141,126,2
5,118,101,2
12,116,98,2
17,123,105,2
37,143,126,2
31,136,120,2
38,138,122,2
37,132,118,2
1,89,77,2
0,71,63,2
4,83,77,2
22,104,98,2
26,105,100,2
13,89,85,2
9,82,80,2
15,89,87,2
21,97,94,2
30,111,106,2
33,118,111,2
32,122,112,2
42,138,125,2
45,147,133,2
14,112,98,2
2,104,89,2
7,118,103,2
8,120,107,2
21,139,127,2
11,130,120,2
20,138,131,2
28,146,141,2
11,127,122,2
5,118,114,2
27,145,141,2
27,147,141,2
24,145,137,2
18,137,128,2
13,132,121,2
26,146,132,2
29,149,133,2
12,133,113,2
0,123,100,2
0,131,105,2
12,148,120,2
31,166,139,2
28,162,134,2
24,152,124,2
34,151,126,2
52,156,132,2
70,156,137,2
91,163,147,2
126,183,170,2
167,207,196,2
114,133,149,2
2,39,70,2
7,44,72,2
10,46,74,2
31,70,98,2
48,87,115,2
44,86,113,2
20,59,86,2
21,59,87,2
60,104,131,2
41,84,112,2
40,82,110,2
32,74,101,2
20,60,88,2
27,66,94,2
24,61,89,2
31,68,96,2
35,70,99,2
25,59,87,2
21,56,81,2
32,66,85,2
36,71,89,2
24,61,80,2
26,67,85,2
38,81,99,2
38,82,100,2
29,74,93,2
18,65,85,2
14,63,84,2
22,72,94,2
29,79,102,2
26,76,100,2
22,72,98,2
30,80,106,2
30,79,106,2
35,83,111,2
36,84,112,2
37,82,113,2
49,93,124,2
32,73,103,2
53,92,121,2
52,91,120,2
37,77,104,2
61,103,130,2
74,117,141,2
50,95,119,2
38,84,107,2
57,104,127,2
50,97,119,2
12,56,79,2
11,60,83,2
5,54,79,2
23,73,100,2
44,94,123,2
36,87,116,2
33,85,116,2
52,103,135,2
45,98,131,2
43,96,128,2
48,102,133,2
41,94,124,2
38,91,118,2
50,102,128,2
51,100,125,2
33,83,105,2
25,73,94,2
31,75,96,2
29,73,95,2
36,80,102,2
47,91,113,2
49,93,115,2
37,81,103,2
25,68,92,2
27,72,97,2
35,80,108,2
45,91,120,2
50,96,123,2
48,94,114,2
43,89,100,2
29,75,81,2
45,94,98,2
33,84,87,2
8,61,64,2
12,69,71,2
12,73,75,2
19,82,86,2
32,99,103,2
22,91,96,2
13,82,90,2
24,95,104,2
24,97,106,2
38,108,122,2
42,112,129,2
37,106,125,2
32,101,121,2
29,97,120,2
28,95,115,2
29,95,108,2
31,95,104,2
34,95,104,2
34,92,101,2
30,85,94,2
29,79,91,2
20,68,80,2
36,84,97,2
46,96,110,2
39,92,108,2
50,107,123,2
40,99,116,2
64,126,144,2
67,130,148,2
46,106,126,2
50,107,128,2
60,112,134,2
75,123,146,2
98,143,169,2
84,130,159,2
38,85,118,2
25,73,107,2
51,99,131,2
43,92,122,2
26,74,102,2
38,85,113,2
47,95,121,2
35,82,107,2
46,92,116,2
46,89,114,2
29,73,98,2
22,63,89,2
17,57,85,2
2,41,70,2
1,31,63,2
17,50,84,2
32,69,104,2
32,66,102,2
29,66,102,2
39,80,115,2
40,85,120,2
32,78,113,2
41,88,121,2
66,114,147,2
64,116,149,2
29,82,114,2
26,80,111,2
42,97,127,2
42,96,127,2
34,87,117,2
34,89,116,2
30,84,114,2
49,102,130,2
66,117,145,2
59,107,135,2
46,95,121,2
45,92,121,2
39,87,113,2
41,89,111,2
21,70,89,2
27,75,96,2
62,112,134,2
44,93,116,2
16,65,91,2
0,46,73,2
20,69,98,2
43,93,124,2
33,84,114,2
38,89,120,2
36,85,118,2
44,95,126,2
37,89,119,2
11,64,95,2
8,62,89,2
23,78,105,2
50,105,131,2
62,119,142,2
44,101,122,2
28,85,105,2
36,95,112,2
28,88,104,2
18,79,96,2
19,80,97,2
42,104,120,2
66,130,146,2
51,115,131,2
10,68,84,2
7,67,84,2
44,108,126,2
57,121,136,2
36,96,113,2
24,83,99,2
12,69,86,2
2,58,76,2
16,68,86,2
56,107,126,2
69,126,147,2
17,83,107,2
23,95,120,2
44,116,140,2
31,102,127,2
19,91,116,2
24,95,120,2
12,82,107,2
11,81,106,2
26,94,119,2
32,98,124,2
22,89,114,2
19,84,110,2
32,96,122,2
41,104,130,2
36,97,124,2
21,81,108,2
6,66,93,2
7,67,93,2
39,98,124,2
50,104,134,2
44,93,126,2
43,92,125,2
38,90,123,2
33,86,119,2
27,82,114,2
36,91,124,2
41,100,131,2
28,91,119,2
18,83,110,2
29,95,119,2
38,105,126,2
46,112,131,2
23,89,104,2
5,71,82,2
47,114,122,2
61,129,134,2
36,104,106,2
12,78,80,2
14,80,86,2
25,90,104,2
30,94,110,2
35,99,114,2
30,96,111,2
16,77,93,2
9,69,85,2
22,85,101,2
37,100,115,2
16,79,94,2
0,54,70,2
17,74,90,2
52,117,132,2
55,119,134,2
15,79,95,2
10,74,89,2
33,97,112,2
48,113,128,2
43,108,123,2
37,101,116,2
43,106,122,2
52,113,130,2
57,118,134,2
41,104,120,2
14,79,93,2
14,80,92,2
35,103,114,2
33,104,113,2
20,92,99,2
16,91,95,2
22,99,102,2
28,108,108,2
10,89,86,2
0,78,74,2
0,78,73,2
3,86,79,2
15,104,96,2
13,104,95,2
8,100,90,2
7,112,102,2
7,125,116,2
5,128,119,2
6,127,117,2
2,121,111,2
22,139,128,2
23,138,125,2
12,124,110,2
21,131,116,2
34,138,123,2
39,138,124,2
14,110,97,2
16,107,96,2
26,112,103,2
2,85,76,2
1,78,74,2
3,77,74,2
17,91,89,2
21,94,93,2
11,82,80,2
8,78,75,2
6,75,71,2
23,96,91,2
42,120,113,2
35,116,107,2
22,107,96,2
37,129,115,2
55,150,136,2
23,118,102,2
11,112,96,2
22,133,116,2
19,132,117,2
25,136,124,2
5,116,105,2
8,120,111,2
10,122,115,2
2,108,102,2
13,117,113,2
32,145,140,2
29,145,140,2
24,139,134,2
12,127,120,2
4,116,108,2
17,130,120,2
28,145,131,2
16,129,113,2
8,121,101,2
12,137,113,2
24,156,130,2
27,160,135,2
14,145,118,2
14,143,117,2
24,148,124,2
35,149,126,2
46,147,128,2
58,148,132,2
79,159,145,2
115,181,168,2
158,204,188,2
116,134,151,2
6,39,71,2
7,39,68,2
8,42,71,2
36,72,101,2
33,72,100,2
21,61,89,2
30,69,97,2
53,93,121,2
64,107,134,2
28,69,97,2
42,81,110,2
32,72,100,2
13,52,80,2
27,66,94,2
17,54,82,2
28,65,93,2
33,67,96,2
26,59,87,2
24,57,81,2
29,63,82,2
37,72,91,2
27,63,82,2
26,65,85,2
33,74,93,2
39,82,101,2
44,89,108,2
30,77,98,2
28,77,97,2
29,79,100,2
23,73,96,2
19,68,92,2
20,69,95,2
30,80,106,2
47,95,122,2
47,94,121,2
27,73,101,2
28,72,101,2
52,94,123,2
27,66,95,2
21,57,87,2
27,64,93,2
22,61,89,2
42,81,109,2
89,129,154,2
65,106,131,2
27,70,93,2
43,86,110,2
61,108,131,2
42,89,113,2
39,87,113,2
25,74,100,2
19,68,95,2
25,75,104,2
30,80,110,2
35,86,118,2
46,97,129,2
38,89,122,2
39,89,122,2
36,87,118,2
27,79,108,2
44,96,124,2
51,103,129,2
24,73,98,2
16,64,86,2
28,74,96,2
28,72,94,2
36,79,102,2
34,75,98,2
45,87,110,2
59,100,124,2
49,91,116,2
31,73,101,2
40,82,111,2
45,88,118,2
45,89,120,2
41,85,114,2
43,87,109,2
49,93,106,2
25,69,77,2
22,68,74,2
20,68,74,2
12,63,68,2
12,68,70,2
11,69,71,2
11,71,75,2
25,88,92,2
29,93,99,2
27,92,100,2
31,97,106,2
28,97,107,2
51,120,134,2
47,115,132,2
21,90,108,2
27,94,116,2
47,114,137,2
32,98,118,2
40,104,118,2
32,95,104,2
31,90,99,2
44,99,111,2
37,89,101,2
45,92,106,2
48,94,108,2
46,94,109,2
36,85,101,2
32,85,101,2
48,104,121,2
46,105,123,2
60,121,141,2
63,124,143,2
53,110,131,2
57,111,134,2
71,121,144,2
90,137,160,2
101,145,171,2
83,126,156,2
42,88,121,2
26,73,107,2
42,90,122,2
42,89,120,2
25,72,101,2
18,65,93,2
24,71,98,2
33,77,105,2
57,100,127,2
49,92,119,2
29,70,98,2
23,62,90,2
17,56,85,2
6,43,74,2
6,41,74,2
18,52,86,2
40,73,108,2
45,78,114,2
34,70,106,2
36,75,113,2
33,76,113,2
39,84,121,2
70,115,150,2
75,121,156,2
32,81,116,2
9,59,92,2
22,72,106,2
38,90,122,2
35,88,120,2
39,90,122,2
47,99,129,2
25,76,108,2
29,79,109,2
47,96,126,2
52,99,129,2
51,97,126,2
51,97,127,2
36,82,110,2
26,74,98,2
38,88,108,2
47,96,117,2
40,88,110,2
33,81,105,2
13,60,87,2
6,54,81,2
25,73,102,2
46,93,125,2
44,91,123,2
30,77,109,2
31,80,111,2
36,85,117,2
25,75,106,2
7,58,88,2
5,56,83,2
23,75,102,2
54,109,135,2
55,112,136,2
25,81,103,2
6,63,84,2
20,78,97,2
33,91,110,2
39,98,117,2
39,98,117,2
51,110,130,2
62,124,142,2
41,103,121,2
17,78,96,2
21,83,102,2
40,100,119,2
44,104,123,2
40,98,116,2
36,92,111,2
31,85,105,2
7,58,78,2
37,85,106,2
78,126,146,2
43,97,118,2
16,80,105,2
32,103,130,2
20,87,114,2
12,78,105,2
34,104,132,2
30,99,126,2
25,92,119,2
14,81,108,2
20,86,114,2
35,99,127,2
34,96,124,2
23,83,112,2
16,74,103,2
28,86,115,2
38,95,124,2
35,91,120,2
27,82,112,2
17,73,102,2
46,101,131,2
33,83,116,2
26,73,109,2
39,87,123,2
26,76,112,2
35,86,122,2
32,86,121,2
26,81,116,2
24,80,115,2
26,86,118,2
31,93,123,2
31,93,121,2
27,89,115,2
36,99,122,2
25,87,106,2
26,91,105,2
89,153,164,2
68,132,141,2
32,96,102,2
17,79,86,2
21,83,94,2
35,96,114,2
33,95,115,2
23,85,106,2
25,88,108,2
37,100,120,2
39,102,122,2
25,88,108,2
11,74,95,2
3,66,86,2
11,74,94,2
31,94,114,2
55,117,137,2
60,121,141,2
15,76,96,2
26,87,107,2
37,98,118,2
39,99,120,2
48,109,129,2
38,99,119,2
36,96,117,2
48,109,129,2
41,102,122,2
23,85,105,2
24,88,106,2
35,101,117,2
40,109,123,2
35,105,118,2
22,93,104,2
10,84,92,2
13,91,97,2
29,110,114,2
18,100,102,2
2,78,77,2
0,68,65,2
2,80,75,2
11,100,94,2
15,106,100,2
22,118,111,2
24,130,123,2
20,135,128,2
17,136,128,2
19,135,127,2
13,128,119,2
6,119,110,2
9,120,108,2
9,116,105,2
4,107,96,2
15,113,101,2
20,113,102,2
6,93,84,2
7,90,84,2
13,93,89,2
3,79,76,2
6,78,78,2
0,67,67,2
23,89,92,2
28,96,98,2
15,81,82,2
23,90,86,2
5,70,64,2
16,86,78,2
39,114,104,2
32,109,97,2
18,99,86,2
30,115,101,2
43,133,116,2
31,127,110,2
18,116,99,2
20,121,103,2
20,123,106,2
6,111,96,2
2,106,93,2
7,113,103,2
4,107,99,2
9,111,104,2
32,140,133,2
36,144,139,2
32,140,136,2
27,131,129,2
18,119,116,2
4,105,99,2
6,105,98,2
30,136,125,2
32,141,128,2
29,140,123,2
40,155,135,2
43,163,143,2
24,147,125,2
5,126,101,2
16,140,116,2
17,141,119,2
7,127,106,2
18,133,113,2
37,147,129,2
54,158,141,2
80,172,157,2
109,183,166,2
133,189,168,2
108,124,141,2
2,29,61,2
8,38,67,2
5,37,66,2
23,57,86,2
25,62,90,2
35,74,102,2
58,97,125,2
68,108,136,2
55,95,123,2
21,61,89,2
37,76,104,2
34,74,102,2
18,57,85,2
29,68,95,2
21,59,87,2
26,61,90,2
32,66,95,2
34,67,95,2
24,57,81,2
20,53,73,2
48,81,100,2
47,81,101,2
33,71,91,2
27,67,87,2
37,80,99,2
52,98,116,2
40,87,107,2
30,79,100,2
29,79,100,2
27,76,98,2
20,69,93,2
16,65,91,2
20,69,96,2
42,90,116,2
51,98,125,2
34,80,107,2
27,71,99,2
44,86,114,2
30,67,97,2
28,63,93,2
24,59,88,2
11,47,76,2
26,63,91,2
64,104,129,2
58,98,123,2
29,70,94,2
34,76,101,2
50,94,121,2
41,86,114,2
52,99,127,2
53,101,128,2
33,80,109,2
15,62,93,2
22,69,101,2
37,85,118,2
45,93,127,2
43,93,126,2
41,90,123,2
32,81,113,2
29,79,109,2
45,96,125,2
50,99,127,2
37,83,110,2
25,71,95,2
31,74,98,2
41,82,107,2
45,85,111,2
41,81,106,2
51,92,116,2
57,97,123,2
45,86,114,2
36,78,107,2
43,85,116,2
62,105,136,2
53,96,130,2
39,81,114,2
47,90,116,2
54,97,111,2
42,85,94,2
31,76,84,2
13,60,66,2
2,51,57,2
20,72,78,2
39,94,97,2
26,83,88,2
23,83,88,2
33,95,99,2
34,97,104,2
26,89,97,2
20,85,96,2
53,119,132,2
37,104,121,2
19,85,104,2
31,97,117,2
29,94,116,2
30,94,114,2
48,111,124,2
32,96,104,2
21,79,88,2
33,86,98,2
36,85,97,2
45,91,104,2
43,87,101,2
39,85,101,2
36,84,101,2
42,92,111,2
66,120,139,2
70,127,147,2
79,138,157,2
65,125,145,2
41,98,119,2
43,96,119,2
62,112,135,2
79,125,148,2
76,119,145,2
62,105,135,2
41,86,119,2
25,71,105,2
34,81,113,2
28,74,107,2
13,59,90,2
16,61,91,2
31,76,105,2
46,89,118,2
67,108,137,2
55,96,125,2
41,80,110,2
32,70,100,2
23,60,91,2
23,58,91,2
6,41,75,2
14,48,83,2
30,62,97,2
39,71,107,2
46,81,117,2
46,83,121,2
42,83,122,2
41,84,122,2
77,121,157,2
89,133,170,2
35,80,117,2
6,53,89,2
4,48,83,2
12,61,94,2
32,83,116,2
55,103,136,2
54,104,135,2
18,67,99,2
9,57,89,2
30,76,108,2
35,80,111,2
31,75,106,2
46,91,122,2
40,84,113,2
25,73,97,2
42,92,113,2
40,87,107,2
8,52,75,2
19,66,90,2
20,68,94,2
38,85,112,2
53,99,129,2
52,96,129,2
44,89,122,2
25,70,103,2
27,74,106,2
22,69,102,2
23,71,103,2
30,79,110,2
22,72,102,2
23,76,103,2
32,86,113,2
46,102,128,2
38,94,117,2
17,72,94,2
22,76,99,2
32,86,109,2
23,80,101,2
34,91,112,2
52,110,132,2
43,101,124,2
26,84,105,2
25,84,104,2
25,85,105,2
23,82,102,2
26,83,104,2
32,87,107,2
36,90,110,2
29,80,100,2
19,67,88,2
36,81,103,2
42,88,109,2
13,64,87,2
23,83,111,2
41,108,137,2
24,92,121,2
15,82,111,2
40,106,135,2
50,116,144,2
35,100,129,2
23,86,115,2
18,81,111,2
16,77,107,2
16,73,104,2
15,72,103,2
16,71,102,2
32,87,118,2
41,93,125,2
43,95,127,2
47,98,130,2
33,85,117,2
48,100,133,2
33,82,117,2
24,71,108,2
30,76,115,2
20,67,106,2
29,79,117,2
29,81,118,2
29,81,118,2
27,81,118,2
22,80,114,2
28,86,118,2
42,101,131,2
54,111,141,2
34,93,120,2
29,89,111,2
62,122,140,2
76,137,152,2
59,120,132,2
43,102,113,2
30,89,99,2
24,84,98,2
29,88,108,2
29,89,111,2
24,84,108,2
24,86,108,2
38,101,123,2
43,106,129,2
25,88,109,2
2,64,87,2
0,60,82,2
27,91,113,2
46,109,132,2
50,110,132,2
56,116,140,2
27,85,108,2
38,96,119,2
42,100,124,2
43,101,124,2
52,108,133,2
35,92,117,2
47,104,129,2
55,115,138,2
47,108,132,2
27,89,112,2
21,84,105,2
40,106,124,2
33,103,119,2
32,102,118,2
25,97,110,2
11,85,97,2
14,91,100,2
22,103,108,2
17,100,104,2
6,89,91,2
2,84,84,2
4,89,88,2
15,104,101,2
34,125,120,2
23,117,112,2
22,126,122,2
26,139,135,2
19,131,127,2
22,134,129,2
18,128,122,2
5,113,106,2
4,108,101,2
6,106,99,2
4,100,92,2
13,105,97,2
17,103,97,2
5,85,80,2
1,77,74,2
6,80,80,2
7,76,79,2
9,76,80,2
2,66,71,2
27,90,96,2
42,105,111,2
25,88,91,2
16,81,79,2
10,76,70,2
21,88,81,2
53,123,114,2
57,130,119,2
37,114,101,2
37,119,105,2
21,106,91,2
19,110,93,2
12,99,82,2
3,83,65,2
3,86,70,2
1,95,79,2
15,115,102,2
16,117,107,2
15,114,106,2
20,121,114,2
26,130,123,2
37,141,135,2
34,134,131,2
13,97,96,2
3,74,73,2
3,87,85,2
16,110,104,2
29,126,119,2
18,115,105,2
19,118,105,2
40,142,126,2
39,146,129,2
16,127,109,2
12,128,107,2
18,136,115,2
20,141,120,2
13,135,114,2
6,128,108,2
16,138,119,2
37,159,140,2
53,167,150,2
62,163,144,2
73,161,139,2
85,170,145,2
113,129,145,2
12,41,71,2
24,53,81,2
14,44,71,2
19,50,78,2
23,57,83,2
44,81,108,2
66,104,131,2
55,96,122,2
24,63,89,2
5,39,65,2
23,61,86,2
27,68,94,2
17,57,82,2
25,64,89,2
30,68,94,2
36,71,98,2
43,77,104,2
40,73,99,2
25,59,83,2
30,62,84,2
63,96,116,2
58,92,114,2
30,66,88,2
17,55,77,2
34,74,95,2
53,96,117,2
44,89,111,2
34,81,104,2
30,79,101,2
29,77,99,2
23,72,95,2
14,63,87,2
12,61,86,2
33,80,104,2
49,95,119,2
37,83,108,2
27,70,98,2
38,78,106,2
26,64,93,2
53,90,118,2
43,80,108,2
0,35,64,2
10,47,75,2
52,91,118,2
69,108,135,2
37,76,103,2
35,76,103,2
50,93,121,2
25,69,98,2
37,82,112,2
53,100,130,2
43,89,120,2
29,76,107,2
36,83,115,2
45,92,124,2
42,89,122,2
56,105,137,2
47,96,127,2
25,71,103,2
33,81,112,2
54,102,133,2
57,105,133,2
64,109,137,2
44,88,115,2
26,68,94,2
37,77,104,2
31,71,98,2
31,71,98,2
51,91,118,2
61,101,130,2
47,86,117,2
33,75,106,2
37,79,113,2
62,106,141,2
54,98,136,2
40,84,120,2
49,93,121,2
52,95,112,2
63,106,115,2
60,105,113,2
22,69,75,2
0,42,48,2
23,73,79,2
68,121,126,2
47,103,108,2
32,89,93,2
39,97,102,2
31,90,96,2
14,74,82,2
25,86,98,2
33,94,108,2
12,75,91,2
9,71,90,2
20,83,102,2
14,76,98,2
28,90,110,2
65,128,141,2
60,121,130,2
33,91,101,2
34,86,98,2
44,91,104,2
53,98,113,2
45,88,104,2
41,84,102,2
38,84,102,2
39,88,107,2
58,111,131,2
55,112,131,2
64,123,143,2
60,119,140,2
43,100,121,2
43,95,118,2
50,99,122,2
58,101,127,2
54,94,121,2
48,90,120,2
40,85,117,2
28,74,107,2
35,81,114,2
27,70,104,2
14,58,91,2
24,67,99,2
41,83,114,2
47,88,120,2
58,98,129,2
53,92,123,2
43,81,112,2
30,68,100,2
18,53,86,2
14,47,81,2
8,40,75,2
9,40,75,2
18,48,83,2
39,69,105,2
55,87,123,2
47,83,121,2
48,87,126,2
32,72,111,2
53,93,132,2
70,112,150,2
36,80,118,2
37,82,119,2
25,69,105,2
21,67,103,2
36,83,117,2
50,96,130,2
47,95,127,2
13,60,92,2
5,51,84,2
34,78,111,2
37,80,113,2
24,65,98,2
42,84,116,2
45,87,117,2
35,81,105,2
50,100,121,2
51,101,120,2
15,60,82,2
5,51,75,2
24,70,96,2
36,82,109,2
46,89,120,2
56,99,132,2
43,87,120,2
15,58,93,2
34,76,111,2
30,74,107,2
13,60,92,2
12,60,92,2
10,60,91,2
23,76,103,2
36,91,118,2
61,117,144,2
81,136,161,2
60,114,139,2
21,75,100,2
37,91,115,2
39,93,118,2
31,86,110,2
30,86,110,2
29,85,110,2
27,84,107,2
20,78,100,2
23,79,101,2
24,79,101,2
28,80,103,2
43,93,116,2
47,96,118,2
27,74,96,2
34,77,100,2
42,84,107,2
26,69,91,2
16,64,88,2
25,81,109,2
34,97,127,2
35,99,130,2
27,90,121,2
41,103,134,2
73,133,164,2
48,109,140,2
42,101,132,2
31,90,122,2
20,77,108,2
26,80,113,2
26,81,113,2
33,85,117,2
48,100,133,2
48,97,131,2
44,93,126,2
48,97,130,2
33,81,115,2
36,84,118,2
28,74,110,2
21,66,103,2
27,73,110,2
32,79,118,2
38,87,125,2
31,82,119,2
31,83,120,2
30,83,121,2
23,77,114,2
28,84,118,2
50,105,138,2
56,111,142,2
50,107,135,2
61,119,142,2
71,128,149,2
49,106,125,2
43,100,115,2
43,97,113,2
41,95,109,2
26,83,100,2
15,72,94,2
27,85,109,2
39,97,123,2
34,94,118,2
31,92,116,2
28,89,115,2
12,72,95,2
1,53,77,2
14,72,96,2
52,113,138,2
56,116,141,2
39,98,123,2
46,104,130,2
35,91,116,2
44,98,124,2
44,99,125,2
49,102,127,2
52,103,131,2
28,82,109,2
50,106,132,2
58,117,142,2
48,108,134,2
27,89,114,2
17,80,103,2
36,101,121,2
27,95,114,2
31,100,118,2
28,99,116,2
18,92,107,2
25,100,113,2
20,100,108,2
13,94,102,2
17,102,106,2
14,100,103,2
3,89,92,2
